game_id,commence_time,home_team,away_team,game,bookmaker,bookmaker_title,market,market_std,player,name,price,point,last_update,mkt_prob,side,prob_devig,consensus_prob,book_count,consensus_line
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_pass_attempts,pass_attempts,Daniel Jones,Over,-116,31.5,2026-09-20T20:43:01Z,0.5370370370370371,over,0.5062344139650873,0.5082034454470877,3,31.5
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_pass_attempts,pass_attempts,Daniel Jones,Under,-110,31.5,2026-09-20T20:43:01Z,0.5238095238095238,under,0.4937655860349127,0.49179655455291227,3,31.5
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,betonlineag,BetOnline.ag,player_pass_attempts,pass_attempts,Daniel Jones,Over,-118,31.5,2026-09-20T20:42:03Z,0.5412844036697247,over,0.5082034454470877,0.5082034454470877,3,31.5
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,betonlineag,BetOnline.ag,player_pass_attempts,pass_attempts,Daniel Jones,Under,-110,31.5,2026-09-20T20:42:03Z,0.5238095238095238,under,0.49179655455291227,0.49179655455291227,3,31.5
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,betmgm,BetMGM,player_pass_attempts,pass_attempts,Daniel Jones,Over,-105,32.5,2026-09-20T20:42:16Z,0.5121951219512195,over,0.4796954314720812,0.4796954314720812,1,31.5
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,betmgm,BetMGM,player_pass_attempts,pass_attempts,Daniel Jones,Under,-125,32.5,2026-09-20T20:42:16Z,0.5555555555555556,under,0.5203045685279188,0.5203045685279188,1,31.5
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,bovada,Bovada,player_pass_attempts,pass_attempts,Daniel Jones,Over,-120,31.5,2026-09-20T20:42:49Z,0.5454545454545454,over,0.5101214574898786,0.5082034454470877,3,31.5
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,bovada,Bovada,player_pass_attempts,pass_attempts,Daniel Jones,Under,-110,31.5,2026-09-20T20:42:49Z,0.5238095238095238,under,0.48987854251012153,0.49179655455291227,3,31.5
