game_id,game,player,bookmaker,book_label,market_std,market_label,name,point,price,mu,model_prob,push_prob,mkt_prob,prob_devig,consensus_prob,consensus_line,book_count,edge_bps,ev_per_100,model_status,last_update,commence_time,kick_et,home_team,away_team,archive_ref,stat_game,actual,grading_status,outcome,units
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Jahmyr Gibbs,draftkings,DraftKings,first_td,First Td,yes,,425,,,,0.1904761905,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,James Cook,draftkings,DraftKings,first_td,First Td,yes,,500,,,,0.1666666667,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Josh Allen,draftkings,DraftKings,first_td,First Td,yes,,600,,,,0.1428571429,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Amon-Ra St. Brown,draftkings,DraftKings,first_td,First Td,yes,,950,,,,0.0952380952,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,DJ Moore,draftkings,DraftKings,first_td,First Td,yes,,1100,,,,0.0833333333,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Dalton Kincaid,draftkings,DraftKings,first_td,First Td,yes,,1300,,,,0.0714285714,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Jameson Williams,draftkings,DraftKings,first_td,First Td,yes,,1400,,,,0.0666666667,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Khalil Shakir,draftkings,DraftKings,first_td,First Td,yes,,1500,,,,0.0625,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Sam LaPorta,draftkings,DraftKings,first_td,First Td,yes,,1700,,,,0.0555555556,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Keon Coleman,draftkings,DraftKings,first_td,First Td,yes,,2500,,,,0.0384615385,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Dawson Knox,draftkings,DraftKings,first_td,First Td,yes,,3000,,,,0.0322580645,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Joshua Palmer,draftkings,DraftKings,first_td,First Td,yes,,3500,,,,0.0277777778,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Isaac TeSlaa,draftkings,DraftKings,first_td,First Td,yes,,3500,,,,0.0277777778,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Buffalo Bills D/ST,draftkings,DraftKings,first_td,First Td,yes,,4000,,,,0.0243902439,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Detroit Lions D/ST,draftkings,DraftKings,first_td,First Td,yes,,4000,,,,0.0243902439,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Jackson Hawes,draftkings,DraftKings,first_td,First Td,yes,,4500,,,,0.0217391304,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Ray Davis,draftkings,DraftKings,first_td,First Td,yes,,5000,,,,0.0196078431,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Sione Vaki,draftkings,DraftKings,first_td,First Td,yes,,5000,,,,0.0196078431,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Franklin Gore,draftkings,DraftKings,first_td,First Td,yes,,6000,,,,0.0163934426,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Jared Goff,draftkings,DraftKings,first_td,First Td,yes,,6500,,,,0.0151515152,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Brock Wright,draftkings,DraftKings,first_td,First Td,yes,,6500,,,,0.0151515152,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Greg Dortch,draftkings,DraftKings,first_td,First Td,yes,,8000,,,,0.012345679,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Skyler Bell,draftkings,DraftKings,first_td,First Td,yes,,12000,,,,0.0082644628,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Keleki Latu,draftkings,DraftKings,first_td,First Td,yes,,13000,,,,0.0076335878,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Jacob Saylors,draftkings,DraftKings,first_td,First Td,yes,,14000,,,,0.0070921986,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Tyler Conklin,draftkings,DraftKings,first_td,First Td,yes,,16000,,,,0.0062111801,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Jackson Meeks,draftkings,DraftKings,first_td,First Td,yes,,19000,,,,0.0052356021,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Tay Martin,draftkings,DraftKings,first_td,First Td,yes,,19000,,,,0.0052356021,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Tom Kennedy,draftkings,DraftKings,first_td,First Td,yes,,25000,,,,0.0039840637,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,No Touchdown,draftkings,DraftKings,first_td,First Td,yes,,30000,,,,0.0033222591,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Jahmyr Gibbs,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,-270,1.9,,,0.7297297297,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,James Cook,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,-170,0.0105,,,0.6296296296,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Josh Allen,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,-135,2.1,,,0.5744680851,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Amon-Ra St. Brown,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,100,1.9,,,0.5,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,DJ Moore,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,150,1.05,,,0.4,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Dalton Kincaid,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,165,0.0105,,,0.3773584906,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Jameson Williams,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,180,0.0095,,,0.3571428571,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Sam LaPorta,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,210,0.0095,,,0.3225806452,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Khalil Shakir,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,230,0.0105,,,0.303030303,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Keon Coleman,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,400,0.0105,,,0.2,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Isaac TeSlaa,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,500,0.0095,,,0.1666666667,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Dawson Knox,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,550,0.0105,,,0.1538461538,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Buffalo Bills D/ST,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,650,0.25,,,0.1333333333,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Joshua Palmer,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,650,0.25,,,0.1333333333,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Ray Davis,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,750,0.0105,,,0.1176470588,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Detroit Lions D/ST,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,800,0.25,,,0.1111111111,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Brock Wright,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,800,0.0095,,,0.1111111111,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Jackson Hawes,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,850,0.2625,,,0.1052631579,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Sione Vaki,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,850,0.0095,,,0.1052631579,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Franklin Gore,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,1000,0.25,,,0.0909090909,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Greg Dortch,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,1000,0.0105,,,0.0909090909,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Jacob Saylors,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,1700,0.0095,,,0.0555555556,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Jared Goff,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,1700,0.0095,,,0.0555555556,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Keleki Latu,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,2800,0.0105,,,0.0344827586,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Skyler Bell,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,3000,0.25,,,0.0322580645,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Tyler Conklin,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,3000,0.25,,,0.0322580645,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Jackson Meeks,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,3000,0.25,,,0.0322580645,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Tay Martin,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,3000,0.0095,,,0.0322580645,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Tom Kennedy,draftkings,DraftKings,anytime_td,Anytime touchdown,yes,,4000,0.0095,,,0.0243902439,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Jahmyr Gibbs,draftkings,DraftKings,last_td,Last Td,yes,,475,,,,0.1739130435,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,James Cook,draftkings,DraftKings,last_td,Last Td,yes,,550,,,,0.1538461538,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Josh Allen,draftkings,DraftKings,last_td,Last Td,yes,,600,,,,0.1428571429,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Amon-Ra St. Brown,draftkings,DraftKings,last_td,Last Td,yes,,700,,,,0.125,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,DJ Moore,draftkings,DraftKings,last_td,Last Td,yes,,1100,,,,0.0833333333,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Jameson Williams,draftkings,DraftKings,last_td,Last Td,yes,,1200,,,,0.0769230769,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Dalton Kincaid,draftkings,DraftKings,last_td,Last Td,yes,,1300,,,,0.0714285714,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Sam LaPorta,draftkings,DraftKings,last_td,Last Td,yes,,1300,,,,0.0714285714,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Khalil Shakir,draftkings,DraftKings,last_td,Last Td,yes,,1600,,,,0.0588235294,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Keon Coleman,draftkings,DraftKings,last_td,Last Td,yes,,2200,,,,0.0434782609,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Isaac TeSlaa,draftkings,DraftKings,last_td,Last Td,yes,,2500,,,,0.0384615385,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Ray Davis,draftkings,DraftKings,last_td,Last Td,yes,,3000,,,,0.0322580645,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
56e8897681915f7ec92baeee952bb1ae,Detroit Lions @ Buffalo Bills,Dawson Knox,draftkings,DraftKings,last_td,Last Td,yes,,3000,,,,0.0322580645,,,,0,,,Insufficient player data,2026-09-17T21:28:13Z,2026-09-18T00:15:00Z,Thu 8:15 PM ET,Buffalo Bills,Detroit Lions,13c730d,2026_02_DET_BUF,,unsupported settlement market,,
