game_id,commence_time,home_team,away_team,game,bookmaker,bookmaker_title,market,market_std,player,name,price,point,last_update
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_pass_attempts,player_pass_attempts,Daniel Jones,Over,-116,31.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_pass_attempts,player_pass_attempts,Daniel Jones,Under,-110,31.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_pass_attempts,player_pass_attempts,Patrick Mahomes,Over,-124,30.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_pass_attempts,player_pass_attempts,Patrick Mahomes,Under,-103,30.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Tyler Warren,Over,-139,4.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Tyler Warren,Under,109,4.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Rashee Rice,Over,-127,4.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Rashee Rice,Under,100,4.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Josh Downs,Over,126,4.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Josh Downs,Under,-162,4.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Travis Kelce,Over,-139,3.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Travis Kelce,Under,109,3.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Keenan Allen,Over,-128,3.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Keenan Allen,Under,101,3.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Xavier Worthy,Over,101,3.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Xavier Worthy,Under,-129,3.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Kenneth Walker III,Over,124,3.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Kenneth Walker III,Under,-159,3.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Alec Pierce,Over,-153,2.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Alec Pierce,Under,119,2.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Jonathan Taylor,Over,-121,2.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Jonathan Taylor,Under,-106,2.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Tyquan Thornton,Over,137,1.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Tyquan Thornton,Under,-175,1.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Noah Gray,Over,143,1.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,draftkings,DraftKings,player_receptions,player_receptions,Noah Gray,Under,-183,1.5,2026-09-20T20:43:01Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,betonlineag,BetOnline.ag,player_pass_attempts,player_pass_attempts,Patrick Mahomes,Over,-125,30.5,2026-09-20T20:42:03Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,betonlineag,BetOnline.ag,player_pass_attempts,player_pass_attempts,Patrick Mahomes,Under,-103,30.5,2026-09-20T20:42:03Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,betonlineag,BetOnline.ag,player_pass_attempts,player_pass_attempts,Daniel Jones,Over,-118,31.5,2026-09-20T20:42:03Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,betonlineag,BetOnline.ag,player_pass_attempts,player_pass_attempts,Daniel Jones,Under,-110,31.5,2026-09-20T20:42:03Z
50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts @ Kansas City Chiefs,betonlineag,BetOnline.ag,player_receptions,player_receptions,Alec Pierce,Over,-156,2.5,2026-09-20T20:42:03Z
